Episodio,Recompensa_Promedio,Desviacion_Estandar
8.376000000000000000e+04,-9.491003092542399600e+00,1.135280411993289107e-02
8.377000000000000000e+04,-9.464434471226963907e+00,2.445650670157739626e-02
8.378000000000000000e+04,-9.492895291553663739e+00,1.021077130298309044e-03
8.379000000000000000e+04,-9.493988365211084357e+00,3.250792441482630579e-04
8.380000000000000000e+04,-9.510814537256424117e+00,1.603112545122975519e-02
8.381000000000000000e+04,-9.523870812730351076e+00,1.339586199867159877e-02
8.382000000000000000e+04,-9.514829758219114808e+00,1.186927457318898149e-02
8.383000000000000000e+04,-9.482720998011746616e+00,8.881350912182561785e-03
8.384000000000000000e+04,-9.479944232548350058e+00,1.078149044241882848e-02
8.385000000000000000e+04,-9.491933533586500715e+00,1.897558673728827472e-02
8.386000000000000000e+04,-9.493938128322646719e+00,7.745061736782687944e-03
8.387000000000000000e+04,-9.485695279782841993e+00,1.154097225914352265e-02
8.388000000000000000e+04,-9.509463880851743767e+00,5.970670361747920651e-03
8.389000000000000000e+04,-9.484479042940010984e+00,4.188675366329697169e-02
8.390000000000000000e+04,-9.485130157762132086e+00,1.787781855405512488e-03
8.391000000000000000e+04,-9.496982119486212071e+00,1.670969558716972614e-02
8.392000000000000000e+04,-9.506207859713299513e+00,1.263555373040681218e-03
8.393000000000000000e+04,-9.490086633052687404e+00,2.616234042265741522e-02
8.394000000000000000e+04,-9.508363475862331882e+00,6.425945552841483277e-04
8.395000000000000000e+04,-9.486100518159251038e+00,2.312835220905196110e-02
8.396000000000000000e+04,-9.494699946311140337e+00,6.331632124237707160e-03
8.397000000000000000e+04,-9.504870272136511034e+00,5.825448267155586279e-03
8.398000000000000000e+04,-9.488829419263723253e+00,2.465173626907368742e-02
8.399000000000000000e+04,-9.478470994499886615e+00,2.510471328782593048e-02
8.400000000000000000e+04,-9.489116012014484625e+00,4.622539382642010253e-03
8.401000000000000000e+04,-9.484797660033613909e+00,2.679727569796952480e-03
8.402000000000000000e+04,-9.520224845016191040e+00,4.388287227579112937e-03
8.403000000000000000e+04,-9.508391786880331153e+00,8.805392082371632512e-03
8.404000000000000000e+04,-9.499002032358427883e+00,1.263949994008584099e-02
8.405000000000000000e+04,-9.512466749913542685e+00,1.177702336033448205e-02
8.406000000000000000e+04,-9.480855326884334744e+00,6.169709364470143953e-03
8.407000000000000000e+04,-9.501171360748944750e+00,4.357455561248890774e-03
8.408000000000000000e+04,-9.479334506584120135e+00,1.861303197328911807e-02
8.409000000000000000e+04,-9.494273465549341040e+00,6.979844466845186446e-03
8.410000000000000000e+04,-9.486300097101519668e+00,1.460204102651907476e-03
8.411000000000000000e+04,-9.432647018732380317e+00,1.539931359510049447e-02
8.412000000000000000e+04,-9.505330638707551572e+00,7.251776834928945785e-04
8.413000000000000000e+04,-9.510331555819687921e+00,1.580141525482936515e-02
8.414000000000000000e+04,-9.496952063409990430e+00,2.886445892732680818e-03
8.415000000000000000e+04,-9.502507131016646014e+00,7.308159368068167794e-03
8.416000000000000000e+04,-9.482591838625028302e+00,1.109873988343501594e-02
8.417000000000000000e+04,-9.500033098537389975e+00,2.384948819778731632e-02
8.418000000000000000e+04,-9.488008969479992061e+00,1.373887205592083660e-02
8.419000000000000000e+04,-9.499352990685649090e+00,1.992812640820851300e-02
8.420000000000000000e+04,-9.477507190372289614e+00,8.166696651772831217e-03
8.421000000000000000e+04,-9.519624450650912451e+00,1.182276986161046040e-02
8.422000000000000000e+04,-9.518542777880618644e+00,1.195076686732576832e-02
8.423000000000000000e+04,-9.499776249941866979e+00,4.425162226392664877e-03
8.424000000000000000e+04,-9.501332044939488242e+00,1.177102874080748762e-02
8.425000000000000000e+04,-9.468269329984821070e+00,2.461723084976785714e-02
8.426000000000000000e+04,-9.480689955104239175e+00,2.304535144137265235e-02
8.427000000000000000e+04,-9.480875959619780247e+00,6.456263792049554695e-03
8.428000000000000000e+04,-9.479280034807418431e+00,1.711848857061326612e-03
8.429000000000000000e+04,-9.498613220770220522e+00,1.705394186182385141e-02
8.430000000000000000e+04,-9.498827273108425118e+00,9.009631511651683411e-03
8.431000000000000000e+04,-9.502839225393874045e+00,1.569441073657884544e-02
8.432000000000000000e+04,-9.497146670746460018e+00,7.001119491196305944e-03
8.433000000000000000e+04,-9.495839195128422006e+00,1.106314624522841683e-02
8.434000000000000000e+04,-9.481315447294441867e+00,5.391240628012106129e-03
8.435000000000000000e+04,-9.485865918949222930e+00,7.866442851047317220e-03
8.436000000000000000e+04,-9.499629283579434258e+00,1.777206979358059158e-02
8.437000000000000000e+04,-9.491014236577390406e+00,7.502147316948537537e-03
8.438000000000000000e+04,-9.486862366492111676e+00,2.386881983280897401e-02
8.439000000000000000e+04,-9.521452799080691420e+00,2.640590767125328142e-02
8.440000000000000000e+04,-9.514577462161916799e+00,5.955627436669885810e-03
8.441000000000000000e+04,-9.480663837117159432e+00,2.139871542521465386e-02
8.442000000000000000e+04,-9.504269611551919184e+00,2.286046624487436674e-02
8.443000000000000000e+04,-9.490141794615023940e+00,1.533708896597030247e-02
8.444000000000000000e+04,-9.508369126019728057e+00,3.086639005898561550e-03
8.445000000000000000e+04,-9.497452399958927316e+00,1.024320891468910588e-02
8.446000000000000000e+04,-9.467504576697228558e+00,5.104152336395273437e-03
8.447000000000000000e+04,-9.510376665999279666e+00,2.878799955682964651e-03
8.448000000000000000e+04,-9.509084562699467114e+00,9.312684715072627739e-03
8.449000000000000000e+04,-9.497856082640609543e+00,1.551722265164823256e-02
8.450000000000000000e+04,-9.513262344543447213e+00,2.126309152940564218e-02
8.451000000000000000e+04,-9.487318849535725462e+00,2.546638427351677336e-02
8.452000000000000000e+04,-9.488110140703650330e+00,1.029760090029441244e-02
8.453000000000000000e+04,-9.489414139124217940e+00,4.658119979516150977e-03
8.454000000000000000e+04,-9.508536295150364026e+00,7.658717518860491680e-03
8.455000000000000000e+04,-9.481489319742731681e+00,6.939962106359054417e-03
8.456000000000000000e+04,-9.489162928103622718e+00,1.075537861033382114e-02
8.457000000000000000e+04,-9.499568847273359040e+00,1.687373485712218013e-02
8.458000000000000000e+04,-9.476606101617523592e+00,1.177773235468837498e-02
8.459000000000000000e+04,-9.500157282431462846e+00,8.438968688590620104e-03
8.460000000000000000e+04,-9.489936261082821289e+00,1.029863677068476591e-03
8.461000000000000000e+04,-9.514762686977441319e+00,9.443146899847931763e-03
8.462000000000000000e+04,-9.482740360972217175e+00,1.874423866340357847e-02
8.463000000000000000e+04,-9.464426986593641900e+00,5.924206435720336117e-03
8.464000000000000000e+04,-9.492168982154691292e+00,1.061714849509520775e-02
8.465000000000000000e+04,-9.487381866503401540e+00,6.731193965301862647e-03
8.466000000000000000e+04,-9.449963916191823188e+00,1.031873292250562457e-02
8.467000000000000000e+04,-9.492767299785711543e+00,7.137928991718389682e-03
8.468000000000000000e+04,-9.499486553701869340e+00,1.933283126092533166e-03
8.469000000000000000e+04,-9.499292317071564185e+00,8.744176110812240665e-03
8.470000000000000000e+04,-9.466216936693495398e+00,5.228266979828255501e-03
8.471000000000000000e+04,-9.493486637002842343e+00,6.201276670134703295e-04
8.472000000000000000e+04,-9.506186024222529340e+00,1.615931300215844857e-02
8.473000000000000000e+04,-9.511204185514635867e+00,1.537926566227287850e-02
8.474000000000000000e+04,-9.504248684511020784e+00,4.624528125111382337e-03
8.475000000000000000e+04,-9.477226069998851088e+00,1.648427779682215544e-02
8.476000000000000000e+04,-9.487930953421122027e+00,8.222421654480172037e-03
8.477000000000000000e+04,-9.466046075037141350e+00,2.180888321964591370e-02
8.478000000000000000e+04,-9.515301949240779322e+00,9.320486003933758923e-03
8.479000000000000000e+04,-9.495309200149488760e+00,2.003671256702332926e-02
8.480000000000000000e+04,-9.487443095963801198e+00,4.877498828975035394e-03
8.481000000000000000e+04,-9.503078313365065810e+00,9.068229745041733736e-04
8.482000000000000000e+04,-9.473761720559716437e+00,6.097426947029305211e-03
8.483000000000000000e+04,-9.507965321690853955e+00,3.598853000473134500e-03
8.484000000000000000e+04,-9.507720714260424089e+00,1.808381979724771327e-03
8.485000000000000000e+04,-9.475802712762973812e+00,3.947077304822244059e-03
8.486000000000000000e+04,-9.474833320367970657e+00,9.223664020790778295e-03
8.487000000000000000e+04,-9.507006640919238194e+00,1.745330404991385365e-02
8.488000000000000000e+04,-9.527279676653826357e+00,1.103686810009563146e-02
8.489000000000000000e+04,-9.490268199222640533e+00,1.698786980835365057e-02
8.490000000000000000e+04,-9.511208053344612168e+00,1.888150286651679721e-03
8.491000000000000000e+04,-9.466907701184791080e+00,3.100259533202187612e-02
8.492000000000000000e+04,-9.501538361027414226e+00,1.055533902123162449e-02
8.493000000000000000e+04,-9.478287477703627673e+00,3.563307746996535741e-03
8.494000000000000000e+04,-9.508683329527034545e+00,6.042452473258741463e-03
8.495000000000000000e+04,-9.490121429775401296e+00,1.818383462574502119e-02
8.496000000000000000e+04,-9.500430568313502633e+00,2.233073469260915545e-02
8.497000000000000000e+04,-9.501405027966363548e+00,8.989172957309499168e-03
8.498000000000000000e+04,-9.496052731636124733e+00,9.712273584980835039e-03
8.499000000000000000e+04,-9.501647546102148567e+00,1.001416193977533453e-02
8.500000000000000000e+04,-9.509994029097882162e+00,5.205225239991229103e-03
8.501000000000000000e+04,-9.501544033186615223e+00,6.826288303201089036e-03
8.502000000000000000e+04,-9.485296212193455645e+00,8.294880061276543870e-03
8.503000000000000000e+04,-9.513151155843068807e+00,1.771083323759015116e-02
8.504000000000000000e+04,-9.500558965245712528e+00,9.034658680292295685e-03
8.505000000000000000e+04,-9.492434187857208272e+00,1.864246001691505228e-02
8.506000000000000000e+04,-9.502458583068653653e+00,1.472182064200744378e-02
8.507000000000000000e+04,-9.502441570667659931e+00,1.205603247409925416e-02
8.508000000000000000e+04,-9.481208585416258217e+00,1.281991877161203774e-02
8.509000000000000000e+04,-9.473916962749424187e+00,6.910157846419906491e-03
8.510000000000000000e+04,-9.494096685409033398e+00,6.146993553111101960e-04
8.511000000000000000e+04,-9.499870610090525247e+00,8.583764855655040549e-03
8.512000000000000000e+04,-9.481431290857937455e+00,5.967212276321021136e-03
8.513000000000000000e+04,-9.474227387468411976e+00,1.417419417255061376e-02
8.514000000000000000e+04,-9.488003308446293360e+00,4.263868943427340241e-03
8.515000000000000000e+04,-9.488851973214899260e+00,3.920687339107331582e-03
8.516000000000000000e+04,-9.507722486507709903e+00,9.359953558248257366e-03
8.517000000000000000e+04,-9.513530386312986309e+00,3.672877715328759507e-03
8.518000000000000000e+04,-9.481475349751885773e+00,2.121736812998253896e-02
8.519000000000000000e+04,-9.510374473332268153e+00,3.688250894638755994e-03
8.520000000000000000e+04,-9.491614994513343007e+00,2.504084220457158949e-02
8.521000000000000000e+04,-9.480721349691567212e+00,9.082415877983862629e-03
8.522000000000000000e+04,-9.493566744185468309e+00,2.452284178122710045e-05
8.523000000000000000e+04,-9.480822033724221498e+00,1.827111223491328929e-03
8.524000000000000000e+04,-9.478418435148789456e+00,1.900032414836161365e-03
8.525000000000000000e+04,-9.501100271131640795e+00,1.073572826208568642e-03
8.526000000000000000e+04,-9.473813897625412039e+00,5.866380349709210407e-03
8.527000000000000000e+04,-9.503362968811025269e+00,1.753488458185703536e-02
8.528000000000000000e+04,-9.506237447606313395e+00,3.285516690028522646e-03
8.529000000000000000e+04,-9.509640028206293394e+00,1.720851645909959871e-03
8.530000000000000000e+04,-9.505354704878822503e+00,1.207078476193412797e-02
8.531000000000000000e+04,-9.491212216768051491e+00,9.649499450707033077e-03
8.532000000000000000e+04,-9.498647740348488355e+00,1.161354542486048302e-02
8.533000000000000000e+04,-9.513420082479044027e+00,1.252282828981332585e-02
8.534000000000000000e+04,-9.497267569221540029e+00,2.878673884383786685e-03
8.535000000000000000e+04,-9.487421093753651391e+00,1.614674066175503242e-02
8.536000000000000000e+04,-9.490340200505135826e+00,2.560602272279588476e-02
8.537000000000000000e+04,-9.484158898304830387e+00,6.144139641994783574e-03
8.538000000000000000e+04,-9.490105514846970181e+00,1.655202341058892301e-02
8.539000000000000000e+04,-9.503784578787815462e+00,9.513144565903353111e-03
8.540000000000000000e+04,-9.497399682926669584e+00,1.144290684262472269e-03
8.541000000000000000e+04,-9.497473358034646651e+00,1.480551047742650894e-02
8.542000000000000000e+04,-9.499596498787056476e+00,1.711000366232795500e-02
8.543000000000000000e+04,-9.494489217158658789e+00,4.229571735336890015e-04
8.544000000000000000e+04,-9.498463804029736224e+00,1.308644857754792667e-02
8.545000000000000000e+04,-9.511779872586348716e+00,1.434944093753109939e-03
8.546000000000000000e+04,-9.503906130701608390e+00,6.374787629083833451e-03
8.547000000000000000e+04,-9.502322604687368113e+00,2.969502299559412251e-02
8.548000000000000000e+04,-9.474012710903078727e+00,1.777546875177726804e-03
8.549000000000000000e+04,-9.499378182540757720e+00,5.608431885756104407e-03
8.550000000000000000e+04,-9.483643836778608005e+00,1.029840288567385187e-02
8.551000000000000000e+04,-9.502003969711998010e+00,1.012338991917438591e-02
8.552000000000000000e+04,-9.484871967284416172e+00,2.704186883978731970e-02
8.553000000000000000e+04,-9.510674473957831054e+00,7.956018730149061469e-03
8.554000000000000000e+04,-9.498844486839015389e+00,2.996886452555358460e-04
8.555000000000000000e+04,-9.506676011126799608e+00,2.368422992632623902e-03
8.556000000000000000e+04,-9.496002620980027231e+00,4.037276521504651328e-04
8.557000000000000000e+04,-9.487337677277920989e+00,2.894178473831754417e-02
8.558000000000000000e+04,-9.470304943997271963e+00,6.894169458551147045e-04
8.559000000000000000e+04,-9.470103650159343189e+00,5.682270438478909114e-03
8.560000000000000000e+04,-9.493306831119998179e+00,1.502252214179833345e-02
8.561000000000000000e+04,-9.493400408792567191e+00,1.974766119961213207e-02
8.562000000000000000e+04,-9.510270384460747906e+00,9.175544451514028310e-03
8.563000000000000000e+04,-9.494983382010399708e+00,2.002032608502624100e-02
8.564000000000000000e+04,-9.505223732679697335e+00,1.243060062108547470e-02
8.565000000000000000e+04,-9.500184775535597481e+00,1.474698179025768496e-02
8.566000000000000000e+04,-9.512848776864885281e+00,1.585450486433437334e-03
8.567000000000000000e+04,-9.484127599709871959e+00,1.621253266077005151e-02
8.568000000000000000e+04,-9.496647159377168634e+00,3.276125869043688965e-03
8.569000000000000000e+04,-9.494831530848951928e+00,1.010741737227327519e-02
8.570000000000000000e+04,-9.510471464474258951e+00,2.656917761179045101e-03
8.571000000000000000e+04,-9.504942952719332538e+00,9.980139025271839159e-04
8.572000000000000000e+04,-9.518800517296499564e+00,7.082947405587347589e-03
8.573000000000000000e+04,-9.500191624185838180e+00,2.185175604277667105e-03
8.574000000000000000e+04,-9.514169073293761159e+00,3.744469398278660321e-03
8.575000000000000000e+04,-9.507446005153717294e+00,2.363916319876757655e-03
8.576000000000000000e+04,-9.470373785201200434e+00,1.283691163457501005e-02
8.577000000000000000e+04,-9.501438316462365918e+00,1.062998885944743677e-03
8.578000000000000000e+04,-9.467064507675203799e+00,2.778229356316330723e-02
8.579000000000000000e+04,-9.488718018459874060e+00,2.306427973060465320e-02
8.580000000000000000e+04,-9.516534880670647567e+00,7.991666594170609983e-03
8.581000000000000000e+04,-9.505707602909421183e+00,2.613068457871747796e-02
8.582000000000000000e+04,-9.490547384541493159e+00,7.145114767995508487e-03
8.583000000000000000e+04,-9.500823507562651926e+00,1.240819531289183431e-02
8.584000000000000000e+04,-9.474863045332142519e+00,2.297760115939961878e-02
8.585000000000000000e+04,-9.495685333513074866e+00,2.157860347480777818e-03
8.586000000000000000e+04,-9.487364527191505914e+00,3.757694502495745326e-03
8.587000000000000000e+04,-9.486390034422068851e+00,4.667280787372440898e-03
8.588000000000000000e+04,-9.491319744610668963e+00,8.969874948130396319e-03
8.589000000000000000e+04,-9.498902811353016062e+00,9.999922450559139975e-03
8.590000000000000000e+04,-9.520185162283244296e+00,5.371713413189205255e-03
8.591000000000000000e+04,-9.486846582535752859e+00,1.175509000797170245e-02
8.592000000000000000e+04,-9.513395623047268046e+00,9.945876473311798804e-03
8.593000000000000000e+04,-9.488349876272565098e+00,3.671853296267180156e-03
8.594000000000000000e+04,-9.503508407932397262e+00,7.697152370738535865e-03
8.595000000000000000e+04,-9.505199388126509774e+00,1.145587114514512450e-03
8.596000000000000000e+04,-9.486451855354337326e+00,7.091095791972534812e-03
8.597000000000000000e+04,-9.528832635762469749e+00,1.611795117754066808e-02
8.598000000000000000e+04,-9.484374842139045469e+00,1.399145766760412357e-02
8.599000000000000000e+04,-9.495032829837946053e+00,5.027546506005009519e-03
8.600000000000000000e+04,-9.488754173960165517e+00,1.652214980680177803e-02
8.601000000000000000e+04,-9.490983788423530854e+00,1.161190311126425456e-02
8.602000000000000000e+04,-9.513168258043297243e+00,1.389982681617407678e-02
8.603000000000000000e+04,-9.514866847574431574e+00,1.775351760760823794e-02
8.604000000000000000e+04,-9.516045894535379190e+00,9.459505796115763587e-03
8.605000000000000000e+04,-9.494909043754974576e+00,1.401622977452454677e-02
8.606000000000000000e+04,-9.496843285883901586e+00,1.156568987353523426e-02
8.607000000000000000e+04,-9.494869634242661505e+00,1.001836644651987740e-02
8.608000000000000000e+04,-9.496024812384192160e+00,7.998054804216891966e-04
8.609000000000000000e+04,-9.490409084527408723e+00,5.175013546224960237e-03
8.610000000000000000e+04,-9.511596568839983945e+00,3.910787742763766062e-03
8.611000000000000000e+04,-9.490535022133990140e+00,1.454165168681598175e-02
8.612000000000000000e+04,-9.486782647671223145e+00,4.170162146643008327e-03
8.613000000000000000e+04,-9.468244392675758903e+00,4.598336049297380157e-02
8.614000000000000000e+04,-9.513321476305067748e+00,2.217847559357899456e-02
8.615000000000000000e+04,-9.493328836583009078e+00,2.249030670604490467e-02
8.616000000000000000e+04,-9.467999489637900723e+00,8.677469396347170516e-03
8.617000000000000000e+04,-9.504758777951586524e+00,8.315187605698604045e-03
8.618000000000000000e+04,-9.488383826816219724e+00,3.113084818749989324e-02
8.619000000000000000e+04,-9.497634997971633908e+00,1.206511907559448815e-02
8.620000000000000000e+04,-9.501696200954995675e+00,1.698439472277257778e-02
8.621000000000000000e+04,-9.512920194926945072e+00,6.166547174678349563e-03
8.622000000000000000e+04,-9.496893712383695174e+00,7.786028968734370892e-03
8.623000000000000000e+04,-9.493811825132128845e+00,2.180559459444886272e-02
8.624000000000000000e+04,-9.475841091968913332e+00,6.778953456847425230e-03
8.625000000000000000e+04,-9.509584149395745811e+00,6.573199793322714868e-04
8.626000000000000000e+04,-9.481979323212968325e+00,1.482598004283008919e-02
8.627000000000000000e+04,-9.502239618004550081e+00,1.111997316407631331e-02
8.628000000000000000e+04,-9.498726627904922282e+00,1.827288042375574406e-02
8.629000000000000000e+04,-9.493552780231311772e+00,5.925199043080198180e-03
8.630000000000000000e+04,-9.510282631510349916e+00,1.275536769047835861e-02
8.631000000000000000e+04,-9.526060416338324899e+00,1.083430867799606290e-02
8.632000000000000000e+04,-9.489927702739624493e+00,2.564823258185633392e-03
8.633000000000000000e+04,-9.493253971814255010e+00,1.293334275898860852e-02
8.634000000000000000e+04,-9.490141434218786642e+00,2.188720801586896414e-02
8.635000000000000000e+04,-9.509047315369427267e+00,2.055242420524905356e-03
8.636000000000000000e+04,-9.495106776341827981e+00,3.617571734387148297e-03
8.637000000000000000e+04,-9.501730636887966597e+00,1.687905297308667230e-03
8.638000000000000000e+04,-9.481985083623058586e+00,9.816448180874459695e-03
8.639000000000000000e+04,-9.511574713224316469e+00,1.301573229916019869e-02
8.640000000000000000e+04,-9.507293743461804780e+00,4.992507335484397402e-03
8.641000000000000000e+04,-9.536282632757055566e+00,7.496880735306632459e-03
8.642000000000000000e+04,-9.494447737716235736e+00,2.068142040659903813e-02
8.643000000000000000e+04,-9.492258157095832871e+00,1.534002239734544304e-02
8.644000000000000000e+04,-9.490119650076083602e+00,1.525311231133485990e-02
8.645000000000000000e+04,-9.499938203453270447e+00,1.294927248845745282e-02
8.646000000000000000e+04,-9.511573103038173826e+00,8.060263499705122570e-03
8.647000000000000000e+04,-9.510019201359462215e+00,5.247714595928876236e-03
8.648000000000000000e+04,-9.492872450661547390e+00,1.711245037217334897e-02
8.649000000000000000e+04,-9.461811991893577911e+00,2.271359630773162053e-02
8.650000000000000000e+04,-9.494420586623846248e+00,1.713706191752706331e-04
8.651000000000000000e+04,-9.512042907431052186e+00,1.657559783677875487e-03
8.652000000000000000e+04,-9.483049251712902361e+00,4.970085813106095429e-03
8.653000000000000000e+04,-9.503762344014097252e+00,9.555888825660829866e-03
8.654000000000000000e+04,-9.482181543305362226e+00,1.383774982044361224e-02
8.655000000000000000e+04,-9.485420907336656882e+00,2.148318615712696555e-02
8.656000000000000000e+04,-9.499294573081620285e+00,2.549084358804876160e-02
8.657000000000000000e+04,-9.504725262654563522e+00,2.874798870528305628e-02
8.658000000000000000e+04,-9.496847299746498550e+00,5.790291207953934816e-03
8.659000000000000000e+04,-9.496510647548131345e+00,1.325791732576764304e-02
8.660000000000000000e+04,-9.490550447008022417e+00,5.067637010633063710e-03
8.661000000000000000e+04,-9.506587513425232672e+00,1.243605713979967220e-02
8.662000000000000000e+04,-9.492005053822193616e+00,3.044895748666931468e-02
8.663000000000000000e+04,-9.488351365319497077e+00,2.593600150218478007e-03
8.664000000000000000e+04,-9.506262221329365047e+00,2.401254088771409556e-02
8.665000000000000000e+04,-9.500384712855121094e+00,1.015894637381720145e-03
8.666000000000000000e+04,-9.501757903401173877e+00,1.699945781934886213e-03
8.667000000000000000e+04,-9.483576488066713495e+00,4.968105492665131351e-03
8.668000000000000000e+04,-9.478347766564471755e+00,3.263462462018562604e-02
8.669000000000000000e+04,-9.509946160171374174e+00,2.207562440094168466e-02
8.670000000000000000e+04,-9.500749759239788261e+00,1.873506051109341541e-02
8.671000000000000000e+04,-9.502024994792694912e+00,7.581767066441535974e-03
8.672000000000000000e+04,-9.494147297243227257e+00,1.809146884870838079e-02
8.673000000000000000e+04,-9.491095610328894594e+00,2.095835211106411577e-02
8.674000000000000000e+04,-9.514636873183491161e+00,5.744099145839065557e-03
8.675000000000000000e+04,-9.498432483154719108e+00,4.552463434224662819e-03
8.676000000000000000e+04,-9.488400940371423786e+00,1.150056481418459953e-02
8.677000000000000000e+04,-9.485027608855423509e+00,1.926732760088256668e-03
8.678000000000000000e+04,-9.513925243320329628e+00,4.242342908058915896e-03
8.679000000000000000e+04,-9.486444476136083992e+00,1.303468592765533174e-02
8.680000000000000000e+04,-9.487755425712915525e+00,9.180814714433438439e-03
8.681000000000000000e+04,-9.520143817649689311e+00,7.152687994377515679e-03
8.682000000000000000e+04,-9.506569848915088272e+00,5.411642539009164921e-03
8.683000000000000000e+04,-9.516515071912440504e+00,1.098510324121360071e-02
8.684000000000000000e+04,-9.483828356393244619e+00,3.048387485845793776e-03
8.685000000000000000e+04,-9.485773712651720757e+00,9.180608299556247687e-03
8.686000000000000000e+04,-9.484538088935430267e+00,1.102379743319037431e-02
8.687000000000000000e+04,-9.472245170310969797e+00,3.336302616212805106e-02
8.688000000000000000e+04,-9.504827298674618064e+00,4.275781499245567829e-03
8.689000000000000000e+04,-9.501057262443083573e+00,9.036825948416371546e-03
8.690000000000000000e+04,-9.513437653391424220e+00,4.422156059425752517e-03
8.691000000000000000e+04,-9.499961899880048577e+00,3.565714788384966027e-03
8.692000000000000000e+04,-9.472500764043196853e+00,2.873923336792660876e-02
8.693000000000000000e+04,-9.510298401678699776e+00,1.754233087320589135e-02
8.694000000000000000e+04,-9.491385442984414667e+00,5.821661736202798920e-03
8.695000000000000000e+04,-9.465321720804332983e+00,7.479373716404502659e-03
8.696000000000000000e+04,-9.505238864140958199e+00,2.305565976437051745e-02
8.697000000000000000e+04,-9.503843383657955002e+00,1.064139518989648536e-02
8.698000000000000000e+04,-9.476221948841269338e+00,7.511982386283477808e-04
8.699000000000000000e+04,-9.503107633806283872e+00,3.759883348010362170e-03
8.700000000000000000e+04,-9.511331094248383522e+00,7.547567236321661710e-03
8.701000000000000000e+04,-9.502086253547133765e+00,2.556959144764991976e-02
8.702000000000000000e+04,-9.456400680096969324e+00,4.618263442208281333e-03
8.703000000000000000e+04,-9.515772951737197616e+00,1.896080013672829523e-02
8.704000000000000000e+04,-9.503495641668353144e+00,1.151908652518685017e-03
8.705000000000000000e+04,-9.505331444314581546e+00,1.493416800853619719e-02
8.706000000000000000e+04,-9.482139437106258839e+00,6.405252856944265716e-03
8.707000000000000000e+04,-9.520568318981796452e+00,7.669974789727973530e-04
8.708000000000000000e+04,-9.498515575736146133e+00,2.837784208038485190e-04
8.709000000000000000e+04,-9.504859443069189950e+00,1.133757338640695167e-02
8.710000000000000000e+04,-9.479351503346393315e+00,1.624329936261226237e-02
8.711000000000000000e+04,-9.513381973381282108e+00,1.968174865539662477e-02
8.712000000000000000e+04,-9.500309589558019852e+00,2.133268901462948008e-02
8.713000000000000000e+04,-9.466104196787819447e+00,1.392746452951065805e-02
8.714000000000000000e+04,-9.522984069216853698e+00,1.256366374733364211e-02
8.715000000000000000e+04,-9.475319566202815125e+00,2.074579206959370481e-02
8.716000000000000000e+04,-9.500760913453174084e+00,1.401468512971781877e-02
8.717000000000000000e+04,-9.503681070127791841e+00,2.452545217671975308e-02
8.718000000000000000e+04,-9.502773498669357721e+00,3.853555520452189853e-03
8.719000000000000000e+04,-9.477078550916969490e+00,1.150876539806588994e-02
8.720000000000000000e+04,-9.520026083862905608e+00,3.141580977533919850e-03
8.721000000000000000e+04,-9.492971092368534869e+00,2.119332957332265011e-02
8.722000000000000000e+04,-9.504663334824165588e+00,4.050814489486853631e-03
8.723000000000000000e+04,-9.505660930065458203e+00,1.558784706095828199e-02
8.724000000000000000e+04,-9.503112916218128703e+00,2.347075038581891704e-03
8.725000000000000000e+04,-9.493639802067157518e+00,2.459417361746218944e-02
8.726000000000000000e+04,-9.512732578133951122e+00,2.112740444500715853e-03
8.727000000000000000e+04,-9.487150009247383053e+00,4.390647509301537355e-02
8.728000000000000000e+04,-9.479809667575985088e+00,2.316319700455959918e-02
8.729000000000000000e+04,-9.474820502689174972e+00,1.418747384796681388e-02
8.730000000000000000e+04,-9.517455715460570786e+00,3.868465563898304538e-03
8.731000000000000000e+04,-9.507151258404061167e+00,1.397209638279317545e-02
8.732000000000000000e+04,-9.512912009464365326e+00,1.819552976056293403e-03
8.733000000000000000e+04,-9.473958550476041296e+00,1.907144730677323707e-02
8.734000000000000000e+04,-9.505719933996996218e+00,1.323450113073398882e-02
8.735000000000000000e+04,-9.512057161542427863e+00,7.456571823249547037e-03
8.736000000000000000e+04,-9.500516560004029998e+00,1.203649156312547319e-02
8.737000000000000000e+04,-9.462710915542816181e+00,4.242556882440418065e-02
8.738000000000000000e+04,-9.487729096408912710e+00,5.755346511141290478e-03
8.739000000000000000e+04,-9.483283433778899152e+00,6.636354262704813323e-03
8.740000000000000000e+04,-9.478798609884609760e+00,1.075008822660095120e-03
8.741000000000000000e+04,-9.506626153460912221e+00,2.419719225934535700e-02
8.742000000000000000e+04,-9.505614261682231003e+00,8.423482626316314281e-04
8.743000000000000000e+04,-9.513023251285346760e+00,5.964915787109781320e-03
8.744000000000000000e+04,-9.518403199384092517e+00,2.356048362553053721e-02
8.745000000000000000e+04,-9.498071746343843103e+00,5.015786618970174970e-03
8.746000000000000000e+04,-9.497630202694786306e+00,2.965119803030269452e-03
8.747000000000000000e+04,-9.506453743971558623e+00,1.334009064973695757e-02
8.748000000000000000e+04,-9.497326389395068347e+00,1.231024839318450859e-02
8.749000000000000000e+04,-9.483598802510980974e+00,2.655319613267259626e-02
8.750000000000000000e+04,-9.500478399263379004e+00,6.730941523072964117e-03
8.751000000000000000e+04,-9.493774450543863708e+00,1.080980968480371729e-02
8.752000000000000000e+04,-9.476215531874256470e+00,1.116514625074582767e-02
