Step,Reward,Optimal action (%)
862,-0.03619996868273984,0.0945
863,0.0026906394124450957,0.107
864,-0.030630888026934602,0.09
865,-0.009180781448612561,0.104
866,-0.06872487359827348,0.0945
867,-0.005797926966438841,0.1005
868,0.035510960067905835,0.0995
869,0.05416489878989474,0.103
870,0.012138689896522252,0.1045
871,-0.030480520044919815,0.097
872,0.05027383599190862,0.1
873,-0.0369405663742912,0.101
874,0.01776687201508935,0.0995
875,0.014609872735210649,0.0985
876,0.018401107589292653,0.104
877,0.021647474190781727,0.105
878,-0.02436490708787868,0.097
879,0.020354657996176306,0.104
880,0.020610804441032117,0.1055
881,0.012032521093122618,0.103
882,-0.04694436257590158,0.098
883,-0.030716374699236302,0.1035
884,-0.014602203762168454,0.101
885,0.040462075663437735,0.0965
886,-0.03511746421058104,0.0895
887,-0.014131847643849274,0.1015
888,-0.005263533229555893,0.101
889,0.018932489515340736,0.104
890,0.03425915784284306,0.1095
891,0.003489156976077089,0.11
892,-0.04154893160980721,0.095
893,0.0022391302201943027,0.108
894,0.03442819511195642,0.101
895,0.01926715010055843,0.106
896,-0.0009763683914784454,0.0935
897,0.06438931446854282,0.102
898,-0.014931835835068982,0.1105
899,-0.033482637430802924,0.1
900,-0.004868784595012586,0.091
901,0.00029388713921304517,0.0985
902,-0.02518183132995082,0.0995
903,-0.00134146840133294,0.097
904,0.009434790052020563,0.101
905,-0.01697821271586705,0.0975
906,-0.04953012650543194,0.081
907,0.014710025314849629,0.1085
908,-0.06272816648665694,0.087
909,-0.04156566447389616,0.093
910,-0.013894859783009134,0.106
911,0.0007405388424604688,0.096
912,-0.011467884752531689,0.1025
913,0.026794791003855907,0.104
914,-0.027953171147236586,0.089
915,0.03455760410674272,0.096
916,-0.0015853652933509087,0.105
917,0.012162892100427512,0.1105
918,-0.014350271620067322,0.0955
919,-0.018973757215462805,0.0855
920,0.009497132493257567,0.119
921,0.010023174274248729,0.1025
922,-0.027553506274038585,0.0975
923,-0.0021723748465743114,0.1015
924,-0.012259762308422989,0.1045
925,-0.040631788835333485,0.0935
926,-0.04857803065250557,0.101
927,-0.04295257169405744,0.1045
928,-0.017925279065884654,0.086
929,0.012909703540771767,0.083
930,0.04135546278669251,0.113
931,-0.0010859117707950174,0.101
932,0.03301518495427728,0.102
933,-0.03660551806466746,0.0965
934,-0.025118455802229236,0.106
935,0.0065098554879664036,0.1105
936,-0.003027186254576334,0.095
937,0.06264590881430687,0.104
938,-0.005665578976925095,0.1095
939,-0.018016692818735015,0.0955
940,-0.010266138265208911,0.0965
941,-0.038037643404119095,0.0925
942,-0.016942293192419456,0.093
943,-0.012408274034708384,0.104
944,0.0015481314385523072,0.1115
945,-0.04517441076998831,0.101
946,0.024078370491442784,0.099
947,0.03688977260276578,0.1005
948,-0.03963878132116898,0.111
949,-0.035380215920225805,0.108
950,-0.008510695702024297,0.1045
951,-0.01922363266053929,0.093
952,-0.012255632356892367,0.0895
953,0.05238647060643907,0.1065
954,0.0197467122288626,0.1045
955,0.017643630595190158,0.1035
956,-0.009873224248263816,0.094
957,0.03960472242885204,0.111
958,0.006263994100086078,0.0995
959,-0.01925431849145219,0.092
960,0.021047209093928078,0.102
961,-0.02583387583528835,0.0955
962,0.028290977872738148,0.1085
963,-0.04536690773025148,0.0995
964,0.0005613106741623968,0.1075
965,0.02182293831183113,0.098
966,0.05790494735716907,0.111
967,-0.02414788244892079,0.1005
968,-0.0402895702961797,0.0965
969,-0.03927471771203283,0.0945
970,-0.019034467039434434,0.102
971,0.032377251774746096,0.104
972,0.008247037344966592,0.098
973,-0.0020630968533049683,0.107
974,-0.03143045309344248,0.0975
975,0.06219129351822982,0.112
976,0.033687353138887974,0.114
977,-0.0373109539680378,0.093
978,0.05078743876819587,0.108
979,-0.003420574682409046,0.0935
980,0.014170126277701473,0.1015
981,0.004530735333925132,0.0985
982,-0.06057531431561951,0.095
983,0.03542257111328648,0.1155
984,-0.007545975700128524,0.1045
985,-0.004924307073823056,0.1
986,-0.043507296608280316,0.0865
987,0.05338605829648703,0.0985
988,-0.04202485575436754,0.1005
989,-0.006341653837428255,0.0945
990,-0.010208931390473438,0.094
991,0.011726693245195092,0.0945
992,-0.03910851145626507,0.106
993,-0.007820177770746077,0.088
994,-0.03861417087962639,0.094
995,0.03731888334964746,0.108
996,-0.0094113201498933,0.1035
997,-0.007095980834873335,0.099
998,-0.037607733679092245,0.094
999,0.01729350566581412,0.097
1000,-0.00345453942672872,0.114
