Episodio,Q_learning,SARSA,16_step_SARSA
524,380.46666666666664,237.53333333333333,38.43333333333333
525,288.2,287.3666666666667,34.666666666666664
526,291.8666666666667,222.8,32.63333333333333
527,425.96666666666664,332.06666666666666,32.7
528,293.73333333333335,207.43333333333334,32.766666666666666
529,375.9,331.96666666666664,32.56666666666667
530,334.23333333333335,228.63333333333333,33.6
531,305.7,238.56666666666666,32.6
532,402.5,277.3333333333333,34.7
533,313.23333333333335,279.9,37.1
534,297.8333333333333,330.06666666666666,35.93333333333333
535,362.26666666666665,240.33333333333334,33.2
536,342.6333333333333,269.53333333333336,33.5
537,417.5,304.43333333333334,34.666666666666664
538,316.3666666666667,323.0,32.733333333333334
539,327.3333333333333,239.3,33.56666666666667
540,365.5,254.6,33.46666666666667
541,328.2,218.23333333333332,32.6
542,378.96666666666664,329.6666666666667,33.733333333333334
543,321.4,256.6333333333333,34.0
544,389.23333333333335,290.1,32.63333333333333
545,381.8666666666667,269.7,37.13333333333333
546,380.26666666666665,255.06666666666666,34.833333333333336
547,301.6333333333333,240.53333333333333,33.9
548,311.6333333333333,251.76666666666668,33.53333333333333
549,396.26666666666665,302.1333333333333,32.93333333333333
550,323.96666666666664,253.46666666666667,36.233333333333334
551,377.56666666666666,245.5,33.166666666666664
552,351.73333333333335,313.8,34.13333333333333
553,345.6,271.96666666666664,35.0
554,356.53333333333336,267.6666666666667,33.266666666666666
555,364.6666666666667,267.46666666666664,35.6
556,313.6666666666667,266.03333333333336,33.53333333333333
557,403.8333333333333,268.96666666666664,33.2
558,314.76666666666665,274.3,34.766666666666666
559,372.6666666666667,310.0,33.43333333333333
560,364.1666666666667,257.23333333333335,32.8
561,350.1,279.96666666666664,34.46666666666667
562,360.06666666666666,295.6333333333333,32.56666666666667
563,386.6333333333333,291.3333333333333,33.0
564,398.93333333333334,276.96666666666664,34.13333333333333
565,304.2,230.76666666666668,33.4
566,314.0,349.8666666666667,33.5
567,394.26666666666665,307.5,35.4
568,360.43333333333334,271.3333333333333,33.1
569,435.6666666666667,275.43333333333334,33.266666666666666
570,336.7,296.46666666666664,35.166666666666664
571,406.3333333333333,282.7,41.5
572,351.5,286.6333333333333,33.0
573,319.0,349.3,41.833333333333336
574,439.26666666666665,250.0,48.3
575,373.43333333333334,267.9,33.43333333333333
576,344.1,315.23333333333335,33.5
577,365.06666666666666,258.8666666666667,34.166666666666664
578,428.7,308.1666666666667,34.6
579,403.5,271.56666666666666,33.86666666666667
580,298.8,312.26666666666665,34.6
581,399.1666666666667,226.13333333333333,34.666666666666664
582,392.23333333333335,308.76666666666665,32.7
583,415.43333333333334,244.2,36.06666666666667
584,330.26666666666665,333.6333333333333,35.766666666666666
585,398.8666666666667,308.6666666666667,33.0
586,408.1,296.96666666666664,32.666666666666664
